,u,alpha,TI,Seed Number
432,6.605582457651952,0.0029390337423313984,0.17402868646368425,433.0
433,6.432804892322779,0.5442467568403,0.2281645109505786,434.0
434,5.876780516310827,1.0817870272272496,0.2829490576640202,435.0
435,6.628614913445982,0.1832639062897734,0.1918919391366073,436.0
436,6.309106158780908,0.7201693171708183,0.24604043204992682,437.0
437,6.5721617752455135,-0.1764318644696345,0.15657760155825862,438.0
438,6.593598581162993,0.3598404329055766,0.20958648883383338,439.0
439,6.146674699647648,0.8979507316122958,0.2641928742642426,440.0
440,6.242790414330092,0.8196058202730031,0.2562046078864812,441.0
441,6.653118269159006,0.2878311043599332,0.20237018493448405,442.0
442,6.550389798034884,-0.24578643929606747,0.14994621352723447,443.0
443,6.4442030529552055,0.6409592683094714,0.23804284047372998,444.0
444,6.722641186118202,0.10796957484917047,0.18443601845445567,445.0
445,6.083054245851487,0.9928523396314484,0.273959098156773,446.0
446,6.609373002908063,0.4604887366037853,0.21977756992862651,447.0
447,6.725695999121752,-0.06817710533624355,0.1670904598980606,448.0
448,6.227566777272892,0.8947499999999999,0.26395218681973215,449.0
449,6.691446467922777,0.3666273205397266,0.21032709171430525,450.0
450,6.701600716669838,-0.16333912794502614,0.1578519973342422,451.0
451,6.444584602563491,0.7171732399749475,0.24585759246655392,452.0
452,6.785677081642267,0.1878213186847339,0.1924110764882747,453.0
453,6.054155457767697,1.066511665405804,0.2815932668667729,454.0
454,6.6277495501930686,0.5377725657853956,0.2276492274860943,455.0
455,6.821150114121308,0.012692132656772326,0.17504329403847807,456.0
456,6.801959355198455,-0.08576641320474776,0.16538854211782514,457.0
457,6.7201969745002454,0.44437332878673297,0.21821424358197944,458.0
458,6.220351028478124,0.9708654920622688,0.27184002795083057,459.0
459,6.863094785415789,0.09107085170776383,0.1828055552883,460.0
460,6.617342301229881,0.6169682658017708,0.23572982298464784,461.0
461,6.70349318856332,-0.26102777356702067,0.1485048353196232,462.0
462,6.8563502124820825,0.2642764766525631,0.2001023846230956,463.0
463,6.473641385297637,0.7914216908106245,0.25353004020873265,464.0
464,6.851382971277267,0.32197345890410967,0.20590799633172369,465.0
465,6.427874975851155,0.8481813655604921,0.2593483201108852,466.0
466,6.619559206327652,0.6736006971974873,0.24153697477600145,467.0
467,6.827080925840998,-0.2000006685687964,0.15433674575309725,468.0
468,6.242805940400883,1.0186121882603407,0.27683797009751676,469.0
469,6.951398250421943,0.14618707810032197,0.1883191895888669,470.0
470,6.952350473633684,-0.027218695022446004,0.17114818117095248,471.0
471,6.812483948318282,0.49664349090860915,0.22358855657454726,472.0
472,6.844284398620406,0.46414100314617607,0.22030177527633582,473.0
473,6.972417889313364,-0.05294355409743201,0.16862841296689413,474.0
474,7.000967385545425,0.12066200707518701,0.1857928851074277,475.0
475,6.348005511283834,0.9832406456211583,0.2732794057034076,476.0
476,6.881520974067591,-0.22707981012277328,0.15174627022495213,477.0
477,6.7541397709016415,0.63436240411633,0.2376219899707409,478.0
478,6.587582909477075,0.8068300288865545,0.2552333334225584,479.0
479,7.003045332964957,0.2920242603367403,0.20296493618022707,480.0
480,6.953310575163089,-0.19232519157088118,0.1550848310136082,481.0
481,6.75491680725321,0.6716416315728507,0.241450345896642,482.0
482,6.580404824286326,0.843516959114521,0.25902254195962343,483.0
483,7.0254245700084645,0.32499733294200955,0.20630315177916775,484.0
484,6.930567325747689,0.4968764515840878,0.22369169294623487,485.0
485,7.093502428458491,-0.020515764857410523,0.17183850534096085,486.0
486,7.108817270156834,0.15136564690247092,0.18889344920406068,487.0
487,6.4123153819747225,1.0108440331556232,0.2762344275036792,488.0
488,6.492026375466399,0.9569646030805687,0.27071013210148437,489.0
489,7.1418879328236144,0.10417534491110511,0.18419804085081673,490.0
490,7.125233206022319,-0.06636798149078221,0.16734236834007415,491.0
491,7.031552590006057,0.44368613675424873,0.21833921589018676,492.0
492,7.130965707911525,0.2731448535478548,0.20112304097425288,493.0
493,6.746162959127646,0.7821091335896111,0.2528301522855239,494.0
494,6.9271193623956835,0.6115712897513519,0.23542014444385528,495.0
495,7.043240596707904,-0.23683933832702248,0.15082202718766868,496.0
496,6.850088190599173,0.709764892120075,0.24545553211420407,497.0
497,7.152837403784648,-0.1373713737154526,0.1604192080603702,498.0
498,7.139225244391295,0.37254865679824556,0.2111761999197642,499.0
499,6.684584784453185,0.8790091124540064,0.26281144059125006,500.0
500,7.242451306360423,0.031106181462902477,0.17697110592419796,501.0
501,7.053943247262847,0.5370366817946812,0.22787706961746104,502.0
502,6.49076761024742,1.0448139417762392,0.2798804039075905,503.0
503,7.256411130114351,0.20143070662042425,0.1939637396107137,504.0
504,7.280905323174679,0.043266161792014896,0.1781863554001496,505.0
505,6.721750695657065,0.8905947420706793,0.26405434875183426,506.0
506,7.2061977001243624,0.3841381558954618,0.21238900928211596,507.0
507,7.253640286005897,-0.12415985816640646,0.16171748364445043,508.0
508,6.946933585986294,0.7186819789260971,0.24645905571249183,509.0
509,7.309582954944776,0.21091680196560367,0.19493792616933467,510.0
510,7.095808809393551,-0.29342960831317666,0.14544219207862286,511.0
511,7.133622558681482,0.5502051196904119,0.22928057069858837,512.0
512,6.993936321720874,0.7076470588235296,0.24536042739448435,513.0
513,7.341071038749476,0.20671129831827303,0.1921541214970028,514.0
514,7.123805144092085,-0.29606996153735954,0.14235537039796026,515.0
515,7.171531979629568,0.5397253218174143,0.22600495032567772,516.0
516,7.385709412887478,0.037462812928669376,0.17516087797456698,517.0
517,6.842009068319541,0.8717169728101097,0.26008905519238235,518.0
518,7.317684095725614,0.3699718945980617,0.20871605416652317,519.0
519,7.356411517484704,-0.12839404902986556,0.15870153801955272,520.0
520,7.421956307502251,0.028605692675159305,0.1742855412052553,521.0
521,7.23221259681736,0.5319629205775018,0.22524870987168769,522.0
522,6.669356596100342,1.0319496415503742,0.27666307418762814,523.0
523,7.436695719202761,0.19633670104461765,0.19114367514093417,524.0
524,7.105760241065317,0.6958200472498868,0.2420570887851109,525.0
525,7.405222571015256,-0.1382693749470159,0.15773613191819866,526.0
526,7.396490562857718,0.3607118300547529,0.20781357679466195,527.0
527,6.940922466308948,0.861533781200671,0.25912682992327934,528.0
528,7.46646295267696,0.24954673423423424,0.1965419960804871,529.0
529,7.091404294838802,0.7496992284156732,0.24763104440503492,530.0
530,7.268675005005174,0.5839062587761177,0.23062098190957522,531.0
531,7.354381373783257,-0.24633293933369793,0.14716951379149246,532.0
532,6.918737828203759,0.9120968385813537,0.2643841161206093,533.0
533,7.545727572691207,0.08285515834848903,0.17975128416224678,534.0
534,7.520619804882591,-0.08194181582550863,0.16331189586122502,535.0
535,7.445387448164825,0.4162195746866977,0.21351098123755566,536.0
536,7.4184874198751904,0.4678658842551293,0.21878697813789613,537.0
537,7.569763387288284,-0.023850697199716053,0.16908901581689478,538.0
538,7.587412545545557,0.14125421475250277,0.18563908090997128,539.0
539,6.911090064972808,0.9617220460747418,0.2695711991489134,540.0
540,7.501227457643055,-0.18952830254105635,0.15271635189672067,541.0
541,7.323952081984391,0.6299737714555859,0.23541753445451485,542.0
542,7.153738959032097,0.7941115940474873,0.25230437764962665,543.0
543,7.582339201058677,0.3043313273044499,0.20216070770405298,544.0
544,7.482828192721329,-0.23852252650176675,0.14793418010883636,545.0
545,7.4038071163112145,0.5837315501096008,0.230699624109418,546.0
546,7.243426440853692,0.747425205510575,0.24752739028208354,547.0
547,7.640835976859943,0.2540018304234514,0.1970688720848755,548.0
548,7.563484268074559,0.41769831730769236,0.2137291097679062,549.0
549,7.6628495251871405,-0.07476578149009433,0.16404689787028817,550.0
550,7.703790884309139,0.08893236303716295,0.18040836822809692,551.0
551,7.087441382065754,0.9073649792476459,0.2640635171298784,552.0
552,7.0546118537845635,0.9376882381889764,0.26720586900318205,553.0
553,7.729011240132374,0.12562516000477886,0.18411032863386134,554.0
554,7.723784566159483,-0.03679858819277759,0.1678312369863805,555.0
555,7.6056632554208825,0.44901221932208235,0.21696427194919196,556.0
556,7.710651637087933,0.28659021957988673,0.20041334857474472,557.0
557,7.311900273913922,0.7714718545324221,0.2500887365286041,558.0
558,7.496652103513733,0.6090527025651465,0.2333820902648823,559.0
559,7.6654888820412594,-0.19927753438143908,0.15177508371115328,560.0
560,7.57778489459603,0.5406537045060658,0.22637503778794912,561.0
561,7.597078831118527,-0.2664737271617711,0.14522276376870163,562.0
562,7.791980420679553,0.21960352448940998,0.19363870642790296,563.0
563,7.444057583597197,0.7024635198832974,0.24302316013342895,564.0
564,7.785939606764519,-0.105582989704614,0.16101262394762797,565.0
565,7.745710366292819,0.3768238763695218,0.20964208964517927,566.0
566,7.277873745238348,0.8610702318374921,0.2594080183138687,567.0
567,7.861683484716774,0.057145636531179544,0.17725848518728105,568.0
568,7.865310025824735,0.14816322424892703,0.18643023614728918,569.0
569,7.172961800075085,0.9561130468163914,0.2692639839254468,570.0
570,7.724370847017186,0.4731267812700706,0.2195123912659711,571.0
571,7.888818449426522,-0.011693960577488505,0.17036904386482268,572.0
572,7.417946517838399,0.7921599676954293,0.25233864270161915,573.0
573,7.857781748555404,0.30779515624999976,0.20264166840619427,574.0
574,7.828304741704082,-0.1733859854437459,0.15432867464991706,575.0
575,7.6266216476280855,0.631405566188012,0.23579091515905792,576.0
576,7.945594215871033,0.06053571428571419,0.1776214086444226,577.0
577,7.368781457767146,0.864047294282169,0.2598064712046185,578.0
578,7.860795251536342,0.3838179762062567,0.21041813813207488,579.0
579,7.928834001901306,-0.09824461002873114,0.16176048663381906,580.0
580,7.59598806445568,0.7012139957151924,0.24301482160129223,581.0
581,7.968284063685627,0.21959859081092137,0.1937069047418471,582.0
582,7.79903489283541,-0.25885966691735274,0.1459679641451463,583.0
583,7.785028689458071,0.5415513289898524,0.2266033751207375,584.0
584,7.727605738834754,0.6113143692080876,0.2337816317989824,585.0
585,7.920768774268484,-0.18243140950418124,0.15344783887183736,586.0
586,7.983893299922677,0.2955220782333471,0.20144592126289262,587.0
587,7.5760764168937955,0.7703380613620262,0.2501991081338486,588.0
588,8.043346410828848,-0.024372543238993738,0.1691341895179848,589.0
589,7.915443981600478,0.45001526958891735,0.21724579785948173,590.0
590,7.3941459149422855,0.9262382755307469,0.2663534949470645,591.0
591,8.081223405727302,0.13552105980034995,0.18522251075042823,592.0
592,7.557623307300828,0.8193296118530885,0.25530141747447305,593.0
593,8.101164323487984,0.029756210510031272,0.1745685511867201,594.0
594,8.048733474268484,-0.12812320262075777,0.158816969584554,595.0
595,8.041112449460826,0.34441244792749814,0.2064709993380925,596.0
596,8.117310328747358,0.18653429450560866,0.19040405888900908,597.0
597,7.79469973022513,0.6582234505492011,0.23869802382147276,598.0
598,7.957024712168192,0.5003475145725388,0.22245689379521472,599.0
599,7.906899981286342,-0.28582768549127924,0.14335058780906731,600.0
600,8.081632523584302,-0.15714006927212576,0.15595343217132354,601.0
601,7.856945477273224,0.6335079097225806,0.23617590614381534,602.0
602,7.681416226153602,0.790928965403858,0.2524400110004432,603.0
603,8.130409942676831,0.31638873124356004,0.20364409841996522,604.0
604,8.033632134011597,0.4738123649135444,0.2197648091206107,605.0
605,8.20761590394082,0.00011368765742281184,0.1716188795015527,606.0
606,8.212657823338276,0.15753893413688647,0.18562361104391767,607.0
607,7.507057374377344,0.9448353016174735,0.2667755614007286,608.0
608,8.154799749053678,0.34681352459016385,0.20497271806404657,609.0
609,8.189593032384602,-0.1206520351198701,0.15754475097698345,610.0
610,8.256300965974974,0.036438459990288274,0.17334700371392864,611.0
611,7.721289082349624,0.816853123324696,0.2535142631060978,612.0
612,8.037609665312198,-0.27800747781517743,0.14193194040376278,613.0
613,8.087419667168078,0.5015908267798012,0.2209132167962466,614.0
614,7.941756705513686,0.657863425160289,0.23705955192675704,615.0
615,8.287902429356619,0.19203256637885024,0.1891666192871721,616.0
616,8.254533477282877,0.2995594283103166,0.2001625045863289,617.0
617,7.834733328333565,0.7698580829540264,0.24868322565208967,618.0
618,8.024847618541417,0.6139913009751773,0.23254692706504182,619.0
619,8.245496743716668,-0.1668214111204584,0.15294742569832587,620.0
620,7.650262856334594,0.9227477696623534,0.2645883414993893,621.0
621,8.354842625636044,0.14274685346296573,0.1841632134123714,622.0
622,8.359011212625804,-0.012309321098951054,0.16844755584225846,623.0
623,8.216073732924658,0.45636920458123414,0.21630568662735683,624.0
624,8.35355951015729,-0.07693287037037039,0.1619453805931122,625.0
625,8.282756632169907,0.3911848637623152,0.20960617089368855,626.0
626,7.797376072896884,0.856280479576722,0.25772512282735427,627.0
627,8.416487934060347,0.07933162922246467,0.1777331744996726,628.0
628,8.184794115413279,0.5440322833166331,0.22537585908529603,629.0
629,8.264059294667513,-0.23172296668564202,0.14650709901352948,630.0
630,8.413714819135182,0.23258358484553082,0.19335946436198226,631.0
631,8.045734886101545,0.6987127964115398,0.2414028859460793,632.0
632,8.043051289051647,0.7083301326815642,0.24240685882433718,633.0
633,8.435521334810833,0.24784113999439458,0.1949312804008595,634.0
634,8.332096190601936,-0.21447288566344808,0.1482197697916824,635.0
635,8.238313128295406,0.5541281084536887,0.22645876913062896,636.0
636,8.49985688912377,0.09220559569924514,0.1790635255879825,637.0
637,7.887513105121163,0.859643277095322,0.2581603884686618,638.0
638,8.397194613532884,0.3981114113602576,0.2103788410384621,639.0
639,8.500202969270422,-0.060437767996361746,0.16362641954361795,640.0
640,8.505323269075415,-0.06958860759493679,0.16270711876009386,641.0
641,8.42775234304851,0.3937991667335524,0.20994869416500805,642.0
642,7.9383856695101445,0.8542099383880996,0.2576336685194219,643.0
643,8.565232544555197,0.08509513422560369,0.17835856514148957,644.0
644,8.32834419864949,0.5451245261421819,0.22557857125146902,645.0
645,8.421790692253394,-0.22283771369688687,0.1473953431420023,646.0
646,8.560400932816208,0.23681111373796426,0.19384829718413701,647.0
647,8.187939337505641,0.6982787177808177,0.2414641315481086,648.0
648,8.208341477789649,0.6887040441176471,0.2404770256482136,649.0
649,8.589754159383611,0.2328297512333513,0.19345104832738597,650.0
650,8.464683999734145,-0.22486557027734294,0.14719650771198908,651.0
651,8.400341229440818,0.5360995198591568,0.22468390997385157,652.0
652,8.64907528443549,0.07878230549590004,0.1777390751711786,653.0
653,8.055631226172697,0.8386236801407848,0.256094954255093,654.0
654,8.555510580532482,0.38168375127849197,0.20875969657290436,655.0
655,8.642997107251885,-0.0723170083225893,0.162454539863103,656.0
656,8.53681660899933,0.4319415824261276,0.21394961985199518,657.0
657,8.681533390211213,-0.021533562496965697,0.16758024417019113,658.0
658,8.700777766505457,0.1307956853176528,0.18305103537768502,659.0
659,8.035642032075417,0.887820415823927,0.2612653339543491,660.0
660,8.614951102398285,-0.17435615684281847,0.15223001217013515,661.0
661,8.444544424962322,0.5819337561484821,0.2294849117364558,662.0
662,8.276437738428994,0.7335269959073786,0.24522549005870442,663.0
663,8.697962789211388,0.2815242383472022,0.19849511263168085,664.0
664,8.746884051032277,0.17770829317656128,0.18785929735431445,665.0
665,8.423393439026867,0.6341590054725859,0.2349237836501384,666.0
666,8.58543594595356,0.48301552131419506,0.2192735344369261,667.0
667,8.540128268035419,-0.2746233896898117,0.14227398283087092,668.0
668,8.263737696657676,0.7828705314299425,0.25039997008716175,669.0
669,8.803661182312602,0.02596283576299016,0.1724127827203652,670.0
670,8.750046964302996,-0.12445085801331163,0.1572337902970885,671.0
671,8.744964301220701,0.33053877886432115,0.2035655734612961,672.0
672,8.149650181643867,0.8861869266055042,0.26119554921170524,673.0
673,8.839504177587886,0.1357340300566826,0.18359641550682348,674.0
674,8.841526684445272,-0.01438527411548729,0.16833352745317476,675.0
675,8.7083054361347,0.4347558956576878,0.2143300393048747,676.0
676,8.816611433160663,0.28463786519794443,0.19886348919297456,677.0
677,8.409167327008673,0.733068634361037,0.24527815739211642,678.0
678,8.596414691504187,0.5829526130698005,0.22968734125361215,679.0
679,8.799042961694946,-0.16464715345140402,0.153215536823937,680.0
680,8.635359438182194,-0.2859456738059136,0.14115675863628813,681.0
681,8.736867664344864,0.4660942288974486,0.21759818824546157,682.0
682,8.596094933113696,0.6159640760946663,0.23313635308705158,683.0
683,8.926675991750445,0.16472745741320258,0.18658832217222374,684.0
684,8.874264455020791,0.31459899372404687,0.201976129616495,685.0
685,8.879604092211641,-0.1359305562511785,0.156097805712947,686.0
686,8.959716937474191,0.013941927917216046,0.17122708678376813,687.0
687,8.456930862817671,0.763162748656388,0.2484787149829114,688.0
688,8.98311084101897,0.10100328947368412,0.18009105536823944,689.0
689,8.351442470502386,0.849299909852948,0.25747453005077864,690.0
690,8.871129713858206,0.4021028902293191,0.2110253946287433,691.0
691,8.988196633647604,-0.046901104495573,0.1650727415553196,692.0
692,8.587002578373792,0.6978521328622238,0.24171037690916192,693.0
693,8.990773448947648,0.24919806824158497,0.1952819085896907,694.0
694,8.902433591802637,-0.19661301927657387,0.1500325924201344,695.0
695,8.785014174936428,0.5492571363692029,0.22628523085375168,696.0
696,8.857182068518794,0.48436998974645773,0.21956346931858994,697.0
697,8.845833671048121,-0.25535377224660116,0.14418850864596003,698.0
698,9.059123800663286,0.19024654796511623,0.1892468571970209,699.0
699,8.722180993598592,0.6330184357140369,0.23205588849241393,700.0
700,9.03768275301203,-0.10783086358150767,0.15548240425058257,701.0
701,9.01332323111441,0.33460489565461843,0.20100837522348985,702.0
702,8.560062712005323,0.7788474282587547,0.24731965963651123,703.0
703,9.11834212756633,0.041497742292341544,0.17075992301051982,704.0
704,8.859121433637531,0.5500813609467454,0.22343115890740475,705.0
705,9.015818810612513,-0.18629708461773814,0.1475095829928864,706.0
706,9.102216638686631,0.25723136331657126,0.19301056038938452,707.0
707,8.713219159782097,0.69795028451643,0.238888780791162,708.0
708,9.146456701021048,-0.03956218347145485,0.16246263290068874,709.0
709,9.040328727587655,0.4008261857091113,0.20791710969099583,710.0
710,8.53588959981272,0.8430190696218526,0.2540975390559432,711.0
711,9.192163619907056,0.10897680670786278,0.17771699099558486,712.0
712,9.200290344582937,0.02653716526045488,0.16924280804132041,713.0
713,8.676217087613544,0.7646705991611313,0.24590946418292411,714.0
714,9.139981679260346,0.3236279645455793,0.19992062853389875,715.0
715,9.168417884289727,-0.11921492303933884,0.15433961175286331,716.0
716,8.894774446202732,0.6154645540281329,0.2303211441178915,717.0
717,9.235718751950952,0.17295472578189153,0.18433186532022588,718.0
718,9.018852939725289,-0.2667684238263446,0.13936371180835747,719.0
719,9.074307681733032,0.46905364770683444,0.21506227197679242,720.0
720,9.114751981648022,-0.21758597161572052,0.14434503453288466,721.0
721,9.046264269705913,0.5173898791096745,0.22011040994702472,722.0
722,8.889703513140528,0.6638585904871074,0.23541505076262176,723.0
723,9.274626477293369,0.2228004092261904,0.18950363808129042,724.0
724,9.201497704788308,0.36927076726168884,0.20470065233215776,725.0
725,9.290293392669017,-0.07113552640139853,0.15925927665127781,726.0
726,9.333618387180035,0.07533582163365887,0.1742889554155041,727.0
727,8.736248628281043,0.807713319222039,0.2505148096710892,728.0
728,8.785146767904665,0.780323217509025,0.24764946205347046,729.0
729,9.361022513990447,0.053645486416351085,0.17206350091471415,730.0
730,9.325242651367661,-0.09168569711538466,0.15716588429119946,731.0
731,9.283877191823038,0.34337241399430835,0.20203702679183008,732.0
732,9.36725030488952,0.19804215547464935,0.18696965873164642,733.0
733,9.02654939274255,0.6324661733133137,0.23219546360687876,734.0
734,9.193888817576488,0.4871374610286202,0.21701904770925912,735.0
735,9.223329634191492,-0.23699521775846993,0.14238374189054026,736.0
736,9.393652885954463,0.22645594555873916,0.18992363720813932,737.0
737,9.022360284902692,0.6644555832224486,0.23556647232936875,738.0
738,9.198211988908056,0.5194272578753351,0.2204083403050385,739.0
739,9.301506378615827,-0.20768032883503706,0.14536006159842185,740.0
740,8.85003159167157,0.8072364152247591,0.25055321430317196,741.0
741,9.473032167174763,0.08076039961184608,0.17488189979213017,742.0
742,9.451533031732849,-0.06363752753916685,0.1600500030590961,743.0
743,9.373254455866942,0.37310043178912844,0.20517665033381438,744.0
744,9.413669770739329,0.32811489427860707,0.20050128969485737,745.0
745,9.456863757569375,-0.10297276650006643,0.15603090598187275,746.0
746,9.518235597042874,0.041932447297836434,0.17089379352290734,747.0
747,8.978050391875259,0.7619038565611435,0.24584206580757606,748.0
748,9.323507090192594,-0.248145049778761,0.14125757984215997,749.0
749,9.345483740581136,0.47121183713586323,0.21542828842942094,750.0
750,9.199147175769365,0.6155012710320614,0.23051566815948765,751.0
751,9.547675449631582,0.18564363853072868,0.18574262103020067,752.0
752,9.110228529912284,0.6988923660084623,0.2392639390989797,753.0
753,9.531036873318003,0.2694483346405768,0.19443839503580057,754.0
754,9.491528607309549,-0.16178681896665503,0.1500386513611324,755.0
755,9.313808081534146,0.5552322239359013,0.22423594875797997,756.0
756,9.608604767343866,0.12430296693888293,0.17941133489717576,757.0
757,8.946285737657425,0.8404128291818359,0.254153794390004,758.0
758,9.482061600039412,0.4097888707822086,0.20906082513035218,759.0
759,9.627166952256987,-0.018139284610038497,0.16474145834449289,760.0
760,9.556079465424531,-0.1521429977256824,0.1510267598347141,761.0
761,9.59911064500516,0.2804815904783492,0.1956118339457909,762.0
762,9.18289900789554,0.7104142998624933,0.2405328513058573,763.0
763,9.667372046748133,-0.007547196971761927,0.1658364945045766,764.0
764,9.52661682699741,0.42208661009933773,0.21036905001080436,765.0
765,9.384597425514759,-0.2949726134026509,0.1365128203283924,766.0
766,9.699883541877657,0.13436285794268565,0.18047667158805591,767.0
767,9.410507460244832,0.5654829355694455,0.22537019710355338,768.0
768,9.719529307301864,0.1283333333333333,0.17985812677969804,769.0
769,9.435866595212326,0.5590086692258911,0.22470268338581093,770.0
770,9.586301144645308,0.4164905142631259,0.20981067830554812,771.0
771,9.430626524937335,-0.29832942640710214,0.13617255771253697,772.0
772,9.28625433568413,0.6995991601089586,0.23945762318498534,773.0
773,9.758260149233895,-0.014627303253239687,0.16512551942181725,774.0
774,9.68070030413528,-0.15655329573407556,0.1505886518038529,775.0
775,9.73266944132616,0.2729354018684789,0.19487501738168883,776.0
776,9.649669263025839,0.4064973509648518,0.20879292075511283,777.0
777,9.79455862927849,-0.01743527069078671,0.16484340062292235,778.0
778,9.81304221648989,0.125016693088994,0.1795399514088803,779.0
779,9.148509893748598,0.8329818217265483,0.2535213525731042,780.0
780,9.732147560907052,-0.16032046537075184,0.15020908941841782,781.0
781,9.557564596715006,0.5470668644297136,0.22351267927979468,782.0
782,9.389485017654128,0.6889399854912626,0.23839716388712406,783.0
783,9.810282910405077,0.26616457898748386,0.1941975159962057,784.0
784,9.530106335714672,0.5938966313269491,0.22843516010443865,785.0
785,9.867651639905853,0.171600396330721,0.1843831763860514,786.0
786,9.660948619020862,-0.2524770852001195,0.14082870237303785,787.0
787,9.709131178913163,0.4528011349406385,0.2136766652383312,788.0
788,9.907255897019875,0.029011259582623433,0.16964511060945925,789.0
789,9.388324733428789,0.7334338217891028,0.24311384904849598,790.0
790,9.849541548131027,0.30993100795995576,0.19877710525495837,791.0
791,9.876499035556614,-0.11093954553055713,0.15526750801432876,792.0
792,9.999303447933228,-0.06641028088934159,0.1407128666901733,793.0
793,9.88350239400696,0.3591186595882787,0.18640885604938462,794.0
794,9.380977165421976,0.78201892178765,0.231693415002508,795.0
795,10.040673426008835,0.07571127500370223,0.15602470788225872,796.0
796,9.778598422568958,0.49833031260568134,0.20132936395759735,797.0
797,9.950075662945924,-0.20712785371705805,0.1254257140203232,798.0
798,10.024307684256401,0.21521047600210974,0.17100519800386477,799.0
799,9.633863254713136,0.6393235693001222,0.21644292497963177,800.0
800,9.860520283174845,0.4550353773584904,0.19671106152447262,801.0
801,9.940246556338769,-0.24460708871128928,0.12130572136730168,802.0
802,10.078813233764599,0.1769098718366403,0.1669084181313799,803.0
803,9.726771380299597,0.5958171051422723,0.21180482675594844,804.0
804,10.094893319854922,-0.10504408463410553,0.1365483383116986,805.0
805,10.02938316963609,0.31358840989718706,0.18157557551320586,806.0
806,9.560619889726178,0.7339957292364716,0.2266245455821845,807.0
807,10.15590106862439,0.03629294128954311,0.15181055092848403,808.0
808,10.163810103681941,0.06290813127090303,0.15467655874093444,809.0
809,9.539695493800208,0.7646987168861205,0.22993288850343402,810.0
810,10.051546348651431,0.3453850893527791,0.18500259414388853,811.0
811,10.173448673187771,-0.07569956335205952,0.1397344564714325,812.0
812,9.772267977474568,0.6229449298150614,0.21475930007501803,813.0
813,10.170445615344208,0.2021372942025593,0.1696474649130383,814.0
814,10.09709843735921,-0.21607887987485447,0.12445264964779655,815.0
815,9.967554393681308,0.4837893042675705,0.1998596992941105,816.0
816,10.031919334719667,-0.2738682768924302,0.11806552667575605,817.0
817,10.045628460347025,0.4253464914042415,0.19360316929131013,818.0
818,9.901029200386953,0.5647714180302401,0.20855514502108535,819.0
819,10.249184360081543,0.14522262326949337,0.16355174655454394,820.0
820,10.188595909120634,0.2846487088570957,0.17852435691618573,821.0
821,10.236133107923859,-0.13435732133820133,0.13338449754058218,822.0
822,10.295190142783783,0.005069425096995206,0.14847464120615436,823.0
823,9.75879357112199,0.7021194829252577,0.223308528234347,824.0
824,9.646430060834373,0.780270373269611,0.2316958222940898,825.0
825,10.319494382324491,0.08864500204525799,0.1574827414826473,826.0
826,10.322439107791984,-0.04969646400518185,0.14256772614996183,827.0
827,10.192900959206442,0.36444789109366,0.1871117177024273,828.0
828,10.298214772978875,0.22610721982758614,0.17226579004923903,829.0
829,9.901769543515117,0.6397227126440611,0.2166499114417478,830.0
830,10.084850799654566,0.5013833093447795,0.20181515731277874,831.0
831,10.284839518073882,-0.188119372351695,0.1275283009349995,832.0
832,9.837782948890531,0.7026636125654451,0.22341885240836806,833.0
833,10.398812263274122,0.01372304575756031,0.14942770731126126,834.0
834,10.363882175144695,-0.12405328142862981,0.1345177564037656,835.0
835,10.325184378918863,0.28854798374143337,0.17899362519107542,836.0
836,10.406184396458652,0.15077230905608074,0.16419228855303286,837.0
837,10.075150440987883,0.5628521430771034,0.20844380986285824,838.0
838,10.238627991746643,0.4250775846724979,0.1936620472041827,839.0
839,10.263430877465588,-0.26177104662476625,0.11941545399648923,840.0
840,10.354813242719331,-0.2009745573424302,0.12612495844227678,841.0
841,10.197616308428758,0.49021622898999834,0.20066690181034538,842.0
842,10.034354202080296,0.6280265234818387,0.21546430166080577,843.0
843,10.4447050194885,0.21323786040654108,0.17092766604770848,844.0
844,10.361111557842374,0.35104936366947237,0.18573742294291368,845.0
845,10.495780903068097,-0.06321938709114994,0.14113101481344853,846.0
846,10.518199246590179,0.07459285753958644,0.15601561973419262,847.0
847,9.874925857762209,0.7637108003445597,0.23005975288933142,848.0
848,10.535738399587979,-0.016905241935483817,0.14614624227991574,849.0
849,10.034889321961952,0.6716123470988437,0.22018150680855836,850.0
850,10.483073337076492,0.26030498435235877,0.1760083418650129,851.0
851,10.501999137386768,-0.15276083714962196,0.1314072134112389,852.0
852,10.248151281925463,0.5327187550225008,0.20528100106059288,853.0
853,10.574601830716926,0.11991054515004011,0.16091314518045455,854.0
854,10.348276816530651,-0.29037594131036415,0.11622471535936617,855.0
855,10.422469985783591,0.39635238682926566,0.19064575604190528,856.0
856,10.314297607376531,0.5076730661434976,0.2026092761995107,857.0
857,10.540107308841769,-0.173458909525262,0.12915059933175707,858.0
858,10.571601102772913,0.2368845236310951,0.17351484763337244,859.0
859,10.163102799091881,0.644716287574375,0.21734653362677733,860.0
860,10.643681903687735,-0.037669890081391766,0.143918771525071,861.0
861,10.501855680993334,0.36991356452553203,0.1878275622634924,862.0
862,9.98090056391732,0.7792539541679941,0.2318199738772393,863.0
863,10.672946568706143,0.09987579430710303,0.15877762972446893,864.0
864,10.627626157878982,-0.14672232824427478,0.13207721887270546,865.0
865,10.619894133724069,0.2644211460112617,0.17649836826059243,866.0
